Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (INR),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
2170,31,Male,Coat,Outerwear,2310,Ghaziabad,M,Brown,Fall,2.9,No,Next Day Air,No,No,32,Bank Transfer,Bi-Weekly
2171,40,Male,Sweater,Clothing,1760,Nashik,M,Turquoise,Fall,4,No,Next Day Air,No,No,37,GooglePay,Every 3 Months
2172,39,Male,Shorts,Clothing,5390,Mussoorie,M,Yellow,Summer,4.6,No,Store Pickup,No,No,9,Cash,Fortnightly
2173,28,Male,Skirt,Clothing,4895,Bangalore,S,Lavender,Fall,2.8,No,Store Pickup,No,No,6,PhonPe,Fortnightly
2174,23,Male,Gloves,Accessories,5335,Chennai,S,Cyan,Summer,5,No,2-Day Shipping,No,No,36,GooglePay,Quarterly
2175,42,Male,Backpack,Accessories,2695,Dhanbad,S,Olive,Spring,2.9,No,Store Pickup,No,No,1,Cash,Annually
2176,68,Male,Dress,Clothing,2750,Nainital,M,Silver,Spring,3.3,No,Free Shipping,No,No,48,Credit Card,Fortnightly
2177,24,Male,Belt,Accessories,5005,Pune,S,Red,Winter,3.4,No,2-Day Shipping,No,No,44,Debit Card,Quarterly
2178,24,Male,Gloves,Accessories,5115,Ahmedabad,XL,Green,Winter,3,No,Express,No,No,9,PhonPe,Bi-Weekly
2179,21,Male,Jewelry,Accessories,5390,Ghaziabad,M,Gold,Summer,4.7,No,Standard,No,No,32,GooglePay,Annually
2180,49,Male,Socks,Clothing,4510,Chennai,L,Lavender,Fall,2.9,No,Next Day Air,No,No,14,PhonPe,Monthly
2181,41,Male,Coat,Outerwear,2035,Gwalior,M,Yellow,Summer,4.1,No,Store Pickup,No,No,43,Cash,Quarterly
2182,22,Male,Handbag,Accessories,3465,Raipur,M,Black,Fall,3.2,No,Free Shipping,No,No,32,Bank Transfer,Bi-Weekly
2183,42,Male,Blouse,Clothing,5445,Nanded,M,Maroon,Winter,2.7,No,Store Pickup,No,No,26,GooglePay,Bi-Weekly
2184,30,Male,Shorts,Clothing,2035,Varanasi,M,Maroon,Spring,4.7,No,Store Pickup,No,No,2,Cash,Monthly
2185,38,Male,Shoes,Footwear,1870,Srinagar,S,Gold,Spring,3.2,No,Free Shipping,No,No,16,PhonPe,Every 3 Months
2186,40,Male,Shorts,Clothing,1760,Udaipur,M,Violet,Winter,2.5,No,Express,No,No,50,Debit Card,Every 3 Months
2187,55,Male,Sandals,Footwear,1265,Nanded,XL,Teal,Winter,4.3,No,Next Day Air,No,No,6,PhonPe,Every 3 Months
2188,37,Male,Blouse,Clothing,4290,Ujjain,M,Violet,Spring,4.4,No,Free Shipping,No,No,20,PhonPe,Annually
2189,41,Male,Coat,Outerwear,2970,Vadodara,M,Brown,Winter,4.7,No,Next Day Air,No,No,9,Credit Card,Weekly
2190,38,Male,Blouse,Clothing,5170,Gaya,XL,Brown,Fall,4,No,Express,No,No,47,Credit Card,Bi-Weekly
2191,42,Male,Belt,Accessories,4125,Rameswaram,S,Maroon,Spring,4.6,No,Express,No,No,33,Credit Card,Annually
2192,26,Male,Blouse,Clothing,3795,Kota,S,Maroon,Summer,3.8,No,Next Day Air,No,No,46,Cash,Bi-Weekly
2193,41,Male,Scarf,Accessories,1925,Shimla,L,Yellow,Winter,3.2,No,Next Day Air,No,No,9,Credit Card,Monthly
2194,27,Male,Shirt,Clothing,4290,Vadodara,L,Turquoise,Spring,5,No,Express,No,No,8,PhonPe,Monthly
2195,61,Male,Socks,Clothing,1595,Delhi,M,Silver,Summer,3.5,No,Standard,No,No,48,Bank Transfer,Quarterly
2196,58,Male,Jeans,Clothing,3410,Chandrapur,M,Brown,Fall,3.7,No,Next Day Air,No,No,2,Cash,Monthly
2197,25,Male,Dress,Clothing,3190,Pune,M,Gray,Spring,4.8,No,Next Day Air,No,No,31,PhonPe,Weekly
2198,33,Male,Boots,Footwear,4840,Kota,M,Indigo,Summer,3.7,No,2-Day Shipping,No,No,40,GooglePay,Monthly
2199,57,Male,Scarf,Accessories,4400,Chandrapur,L,Turquoise,Summer,3.5,No,Free Shipping,No,No,35,GooglePay,Monthly
2200,39,Male,Scarf,Accessories,2585,Udaipur,M,Maroon,Summer,4.9,No,Store Pickup,No,No,40,Debit Card,Monthly
2201,60,Male,Gloves,Accessories,2805,Nagpur,L,Charcoal,Summer,4.7,No,Next Day Air,No,No,27,Debit Card,Every 3 Months
2202,39,Male,Pants,Clothing,1375,Mysuru,L,Peach,Spring,4.9,No,2-Day Shipping,No,No,10,GooglePay,Annually
2203,42,Male,Dress,Clothing,1980,Nellore,M,Red,Summer,4.3,No,Next Day Air,No,No,23,Credit Card,Weekly
2204,53,Male,Dress,Clothing,4345,Bangalore,M,Indigo,Winter,3.1,No,Free Shipping,No,No,32,Cash,Quarterly
2205,20,Male,Jeans,Clothing,2255,Chandigarh,S,Lavender,Winter,3.4,No,2-Day Shipping,No,No,6,Debit Card,Monthly
2206,46,Male,Sweater,Clothing,3740,Bhubaneswar,XL,Red,Fall,2.7,No,Express,No,No,27,PhonPe,Weekly
2207,46,Male,Sandals,Footwear,2805,Visakhapatnam,L,Green,Spring,2.6,No,Store Pickup,No,No,25,Bank Transfer,Fortnightly
2208,69,Male,Handbag,Accessories,2090,Nanded,M,Gray,Fall,2.9,No,Next Day Air,No,No,11,Credit Card,Annually
2209,28,Male,Scarf,Accessories,2530,Dhanbad,XL,Violet,Summer,2.7,No,2-Day Shipping,No,No,23,PhonPe,Monthly
2210,42,Male,Sandals,Footwear,1100,Jalandhar,XL,Beige,Summer,4.5,No,2-Day Shipping,No,No,44,Bank Transfer,Quarterly
2211,30,Male,Sunglasses,Accessories,1375,Shimla,M,Orange,Summer,3.1,No,Store Pickup,No,No,35,PhonPe,Fortnightly
2212,50,Male,Sweater,Clothing,4895,Mumbai,L,Purple,Winter,3.2,No,Free Shipping,No,No,45,Debit Card,Every 3 Months
2213,59,Male,Pants,Clothing,4235,Nainital,M,Brown,Winter,3.3,No,Next Day Air,No,No,22,Bank Transfer,Quarterly
2214,54,Male,Hat,Accessories,5170,Raipur,M,Maroon,Fall,2.9,No,Express,No,No,18,Debit Card,Quarterly
2215,50,Male,Belt,Accessories,5500,Ujjain,L,Gold,Fall,4.1,No,Standard,No,No,20,Debit Card,Weekly
2216,25,Male,Sandals,Footwear,5280,Ranchi,M,Indigo,Winter,2.7,No,Express,No,No,28,Credit Card,Fortnightly
2217,41,Male,Pants,Clothing,1980,Pune,XL,Silver,Winter,4,No,Store Pickup,No,No,15,GooglePay,Bi-Weekly
2218,35,Male,Jewelry,Accessories,1485,Vijaywada,XL,Red,Fall,2.6,No,Store Pickup,No,No,42,Bank Transfer,Fortnightly
2219,67,Male,Sunglasses,Accessories,3685,Ujjain,M,Magenta,Winter,3.5,No,Store Pickup,No,No,20,Debit Card,Quarterly
2220,33,Male,Blouse,Clothing,5005,Prayagraj,S,Purple,Fall,2.8,No,Store Pickup,No,No,16,Bank Transfer,Fortnightly
2221,19,Male,Belt,Accessories,3410,Nagpur,XL,Beige,Fall,4.5,No,Store Pickup,No,No,47,Cash,Annually
2222,25,Male,Shorts,Clothing,4840,Varanasi,XL,White,Fall,3,No,Free Shipping,No,No,34,Credit Card,Annually
2223,32,Male,Pants,Clothing,3630,Bareily,M,Teal,Summer,4.4,No,Store Pickup,No,No,30,Credit Card,Weekly
2224,30,Male,Sandals,Footwear,3575,Varanasi,M,Gray,Fall,4.7,No,Next Day Air,No,No,5,PhonPe,Quarterly
2225,18,Male,Gloves,Accessories,1375,Nainital,L,Charcoal,Winter,4.3,No,Standard,No,No,38,Cash,Quarterly
2226,38,Male,Belt,Accessories,3520,Patna,S,Olive,Spring,4.8,No,Free Shipping,No,No,18,Credit Card,Annually
2227,22,Male,Shirt,Clothing,3960,Mussoorie,L,Blue,Spring,4.8,No,Store Pickup,No,No,28,Cash,Annually
2228,40,Male,Scarf,Accessories,4070,Patna,S,Gray,Summer,4.4,No,Next Day Air,No,No,42,Credit Card,Fortnightly
2229,54,Male,Gloves,Accessories,2750,Varanasi,M,Green,Fall,3.7,No,Free Shipping,No,No,5,Credit Card,Weekly
2230,70,Male,Pants,Clothing,5335,Prayagraj,M,Silver,Fall,3.9,No,Express,No,No,50,GooglePay,Monthly
2231,52,Male,Sneakers,Footwear,1980,Dhanbad,S,Teal,Spring,3.8,No,Express,No,No,33,GooglePay,Fortnightly
2232,34,Male,Jacket,Outerwear,2695,Jalandhar,M,Beige,Fall,4.1,No,Store Pickup,No,No,1,Credit Card,Weekly
2233,65,Male,Shoes,Footwear,3520,Udaipur,L,Lavender,Spring,4,No,Store Pickup,No,No,14,Cash,Fortnightly
2234,38,Male,Blouse,Clothing,1705,Ghaziabad,XL,Gray,Summer,4.5,No,Express,No,No,48,Credit Card,Monthly
2235,35,Male,Boots,Footwear,3630,Hyderabad,S,Yellow,Winter,4,No,Express,No,No,26,Cash,Weekly
2236,40,Male,Socks,Clothing,4510,Visakhapatnam,M,Gray,Spring,4.5,No,2-Day Shipping,No,No,44,Credit Card,Annually
2237,23,Male,T-shirt,Clothing,4840,Lucknow,M,Yellow,Winter,2.7,No,Standard,No,No,18,Debit Card,Fortnightly
2238,45,Male,Sandals,Footwear,1870,Nellore,S,Black,Summer,3.8,No,Next Day Air,No,No,31,GooglePay,Every 3 Months
2239,40,Male,Sneakers,Footwear,4620,Ghaziabad,L,Beige,Winter,3.8,No,Standard,No,No,18,Debit Card,Weekly
2240,42,Male,Jewelry,Accessories,5280,Nellore,L,Indigo,Summer,3.8,No,2-Day Shipping,No,No,41,Credit Card,Every 3 Months
2241,57,Male,Sandals,Footwear,3905,Vadodara,L,Green,Winter,4.3,No,Next Day Air,No,No,18,Debit Card,Every 3 Months
2242,18,Male,Jacket,Outerwear,4235,Kolhapur,M,Purple,Summer,3.5,No,Free Shipping,No,No,3,Bank Transfer,Bi-Weekly
2243,18,Male,Skirt,Clothing,3630,Srinagar,M,Orange,Spring,3.8,No,Next Day Air,No,No,5,Credit Card,Bi-Weekly
2244,56,Male,Shirt,Clothing,1155,Kolkata,M,Teal,Winter,3.7,No,2-Day Shipping,No,No,13,Debit Card,Annually
2245,35,Male,Shorts,Clothing,2035,Nashik,M,Gold,Summer,4.8,No,2-Day Shipping,No,No,22,PhonPe,Annually
2246,49,Male,Socks,Clothing,4950,Chennai,L,Gray,Fall,4.9,No,Free Shipping,No,No,45,PhonPe,Fortnightly
2247,49,Male,Jacket,Outerwear,5280,Raipur,M,Cyan,Fall,4.3,No,Store Pickup,No,No,39,PhonPe,Every 3 Months
2248,34,Male,Jewelry,Accessories,2035,Ghaziabad,L,Teal,Summer,4.4,No,Next Day Air,No,No,18,GooglePay,Annually
2249,63,Male,T-shirt,Clothing,3630,Bangalore,M,Violet,Winter,3.4,No,Free Shipping,No,No,19,PhonPe,Fortnightly
2250,42,Male,Gloves,Accessories,2475,Nagpur,XL,Indigo,Spring,4.3,No,Next Day Air,No,No,29,Debit Card,Weekly
2251,41,Male,Shoes,Footwear,4895,Dhanbad,L,Pink,Summer,4.6,No,Store Pickup,No,No,19,Credit Card,Weekly
2252,26,Male,Shoes,Footwear,5170,Shimla,L,Gold,Fall,3.8,No,Free Shipping,No,No,22,Debit Card,Monthly
2253,48,Male,Shoes,Footwear,5280,Nainital,S,Maroon,Summer,3.9,No,Express,No,No,21,Bank Transfer,Annually
2254,62,Male,Hoodie,Clothing,1705,Surat,M,Brown,Spring,2.6,No,Store Pickup,No,No,22,PhonPe,Monthly
2255,24,Male,Belt,Accessories,4345,Bhubaneswar,M,Gold,Winter,4.2,No,Store Pickup,No,No,44,PhonPe,Every 3 Months
2256,48,Male,Coat,Outerwear,2145,Michigan,L,Teal,Spring,4.6,No,Store Pickup,No,No,42,Bank Transfer,Quarterly
2257,31,Male,Blouse,Clothing,1210,Vadodara,M,Turquoise,Fall,5,No,Standard,No,No,33,Credit Card,Quarterly
2258,41,Male,Skirt,Clothing,1760,Kochi,L,Olive,Fall,4.2,No,Standard,No,No,6,Bank Transfer,Annually
2259,24,Male,T-shirt,Clothing,3905,Mysuru,L,Cyan,Winter,4.3,No,Store Pickup,No,No,44,Credit Card,Every 3 Months
2260,60,Male,Jeans,Clothing,5280,Ghaziabad,XL,Beige,Spring,3.3,No,Free Shipping,No,No,24,Cash,Annually
2261,38,Male,Scarf,Accessories,4510,Mussoorie,M,Blue,Fall,4.9,No,Express,No,No,16,PhonPe,Quarterly
2262,58,Male,Backpack,Accessories,4180,Nashik,L,Gold,Spring,4.4,No,Standard,No,No,12,Bank Transfer,Fortnightly
2263,53,Male,Backpack,Accessories,1210,Coimbatore,M,Green,Winter,3.1,No,2-Day Shipping,No,No,50,PhonPe,Monthly
2264,44,Male,Scarf,Accessories,2200,Vijaywada,XL,Green,Winter,3.5,No,Store Pickup,No,No,42,Cash,Quarterly
2265,51,Male,Hat,Accessories,5060,Bhubaneswar,M,Turquoise,Summer,3.9,No,2-Day Shipping,No,No,50,PhonPe,Monthly
2266,36,Male,Coat,Outerwear,5170,Ahmedabad,XL,Yellow,Fall,3.9,No,Store Pickup,No,No,10,PhonPe,Quarterly
2267,20,Male,Dress,Clothing,2420,Mussoorie,M,Yellow,Fall,4.3,No,Store Pickup,No,No,32,Debit Card,Weekly
2268,32,Male,Gloves,Accessories,2695,Delhi,S,Blue,Spring,3.8,No,Express,No,No,37,GooglePay,Weekly
2269,66,Male,Sweater,Clothing,1430,Bareily,L,Charcoal,Spring,2.7,No,2-Day Shipping,No,No,15,Bank Transfer,Monthly
2270,49,Male,Skirt,Clothing,2090,Delhi,M,Yellow,Fall,4.4,No,Store Pickup,No,No,27,Credit Card,Annually
2271,27,Male,Blouse,Clothing,3960,Bareily,L,Purple,Spring,3.5,No,Express,No,No,7,GooglePay,Weekly
2272,29,Male,Dress,Clothing,5445,Rameswaram,M,Green,Summer,3.4,No,Free Shipping,No,No,49,PhonPe,Quarterly
2273,29,Male,Jacket,Outerwear,2090,Mumbai,L,Charcoal,Spring,4,No,Standard,No,No,44,PhonPe,Monthly
2274,55,Male,Coat,Outerwear,5280,Nanded,L,Silver,Winter,4.8,No,Express,No,No,13,PhonPe,Bi-Weekly
2275,57,Male,Dress,Clothing,1485,Chandrapur,L,Turquoise,Spring,4.5,No,Next Day Air,No,No,38,PhonPe,Fortnightly
2276,29,Male,Shorts,Clothing,1320,Surat,M,Gray,Winter,4.4,No,Standard,No,No,10,Debit Card,Weekly
2277,31,Male,Jeans,Clothing,4510,Nagpur,L,Red,Summer,4.1,No,2-Day Shipping,No,No,25,Debit Card,Weekly
2278,25,Male,Hat,Accessories,3080,Nellore,M,Beige,Summer,4.6,No,Next Day Air,No,No,18,Credit Card,Quarterly
2279,61,Male,Gloves,Accessories,1375,Kolhapur,M,Maroon,Fall,3.8,No,Store Pickup,No,No,6,Cash,Every 3 Months
2280,53,Male,Sneakers,Footwear,3685,Ranchi,L,Indigo,Spring,2.9,No,Free Shipping,No,No,35,Bank Transfer,Quarterly
2281,22,Male,Shoes,Footwear,1155,Delhi,M,Red,Summer,2.8,No,Standard,No,No,31,Credit Card,Fortnightly
2282,28,Male,Hoodie,Clothing,1485,Varanasi,XL,Maroon,Summer,3,No,Store Pickup,No,No,41,Bank Transfer,Annually
2283,18,Male,Sneakers,Footwear,5335,Ujjain,S,Red,Fall,4.2,No,2-Day Shipping,No,No,8,Credit Card,Annually
2284,44,Male,Handbag,Accessories,2475,Mysuru,S,Black,Winter,4.1,No,Free Shipping,No,No,34,Credit Card,Fortnightly
2285,32,Male,Blouse,Clothing,3465,Sultanpur,XL,Black,Fall,4.1,No,Express,No,No,20,GooglePay,Annually
2286,34,Male,Belt,Accessories,5500,Michigan,L,Pink,Summer,4.6,No,2-Day Shipping,No,No,38,PhonPe,Every 3 Months
2287,67,Male,Socks,Clothing,2090,Ayodhya,L,Blue,Spring,2.5,No,Store Pickup,No,No,35,GooglePay,Quarterly
2288,66,Male,Blouse,Clothing,2475,Nainital,L,Green,Summer,3,No,Store Pickup,No,No,6,Debit Card,Annually
2289,28,Male,Jewelry,Accessories,5005,Vadodara,M,Orange,Fall,3.8,No,Next Day Air,No,No,50,PhonPe,Weekly
2290,70,Male,Shorts,Clothing,4510,Srinagar,M,Orange,Fall,4.1,No,Free Shipping,No,No,47,GooglePay,Weekly
2291,37,Male,Boots,Footwear,2640,Varanasi,L,Magenta,Winter,3.3,No,Standard,No,No,23,PhonPe,Quarterly
2292,28,Male,Coat,Outerwear,1650,Mysuru,M,Indigo,Spring,5,No,2-Day Shipping,No,No,13,Credit Card,Quarterly
2293,43,Male,T-shirt,Clothing,1870,Pune,S,Beige,Spring,3.8,No,Next Day Air,No,No,31,Debit Card,Monthly
2294,37,Male,Sweater,Clothing,3740,Bareily,L,Green,Fall,3.3,No,Express,No,No,16,Debit Card,Every 3 Months
2295,54,Male,Sunglasses,Accessories,5225,Kolhapur,M,Red,Winter,5,No,Express,No,No,40,Debit Card,Annually
2296,50,Male,Hat,Accessories,1210,Gwalior,L,Beige,Spring,2.9,No,2-Day Shipping,No,No,45,PhonPe,Quarterly
2297,46,Male,Gloves,Accessories,4840,Patna,M,Green,Fall,2.5,No,Next Day Air,No,No,50,GooglePay,Every 3 Months
2298,60,Male,Socks,Clothing,4565,Vadodara,M,Orange,Summer,4.7,No,Standard,No,No,1,Bank Transfer,Quarterly
2299,40,Male,Handbag,Accessories,4785,Ahmedabad,L,Cyan,Spring,2.9,No,2-Day Shipping,No,No,10,Cash,Every 3 Months
2300,64,Male,Coat,Outerwear,3135,Ujjain,M,Violet,Summer,3.7,No,Store Pickup,No,No,48,Credit Card,Every 3 Months
2301,18,Male,Coat,Outerwear,4840,Kota,XL,Lavender,Summer,4.4,No,2-Day Shipping,No,No,38,Credit Card,Monthly
2302,37,Male,Pants,Clothing,1100,Mumbai,L,Turquoise,Winter,2.9,No,Next Day Air,No,No,21,Debit Card,Annually
2303,36,Male,Belt,Accessories,2145,Ahmedabad,L,Pink,Summer,3.6,No,Store Pickup,No,No,38,GooglePay,Monthly
2304,51,Male,Sunglasses,Accessories,3905,Mangaluru,S,Beige,Spring,4.8,No,2-Day Shipping,No,No,31,Credit Card,Fortnightly
2305,26,Male,Hoodie,Clothing,4015,Lucknow,L,Silver,Winter,4.7,No,Free Shipping,No,No,9,Debit Card,Fortnightly
2306,68,Male,Handbag,Accessories,3465,Mumbai,M,Gold,Summer,2.6,No,Free Shipping,No,No,47,Cash,Weekly
2307,27,Male,Gloves,Accessories,4290,Ghaziabad,L,Silver,Winter,3.4,No,Standard,No,No,8,Cash,Bi-Weekly
2308,28,Male,Skirt,Clothing,5280,Mussoorie,L,Green,Fall,3.5,No,Next Day Air,No,No,30,Debit Card,Annually
2309,49,Male,Sunglasses,Accessories,4455,Bhubaneswar,M,Teal,Winter,3.4,No,2-Day Shipping,No,No,22,Bank Transfer,Quarterly
2310,70,Male,Dress,Clothing,5225,Gwalior,S,Gold,Fall,5,No,2-Day Shipping,No,No,3,Bank Transfer,Quarterly
2311,30,Male,Gloves,Accessories,3740,Shimla,M,Cyan,Spring,4.6,No,Standard,No,No,15,PhonPe,Monthly
2312,27,Male,Sneakers,Footwear,1540,Ahmedabad,L,Gold,Spring,4.8,No,2-Day Shipping,No,No,10,Bank Transfer,Every 3 Months
2313,19,Male,T-shirt,Clothing,1650,Pune,L,Violet,Summer,3.7,No,Free Shipping,No,No,19,Cash,Every 3 Months
2314,64,Male,Dress,Clothing,1705,Bareily,M,Black,Summer,4.7,No,Next Day Air,No,No,36,Bank Transfer,Fortnightly
2315,42,Male,Handbag,Accessories,5225,Shimla,XL,Brown,Winter,4.4,No,Express,No,No,12,Bank Transfer,Every 3 Months
2316,69,Male,Socks,Clothing,4345,Pune,M,Indigo,Winter,3.5,No,2-Day Shipping,No,No,49,Debit Card,Quarterly
2317,28,Male,Sneakers,Footwear,2145,Ahmedabad,L,Yellow,Winter,3.8,No,Standard,No,No,7,Debit Card,Annually
2318,47,Male,Jacket,Outerwear,1870,Mangaluru,M,Purple,Summer,4.7,No,Next Day Air,No,No,28,Bank Transfer,Monthly
2319,69,Male,Hoodie,Clothing,1540,Nagpur,L,White,Spring,3.1,No,Store Pickup,No,No,30,Credit Card,Annually
2320,56,Male,Sandals,Footwear,2090,Mumbai,XL,Turquoise,Winter,5,No,Free Shipping,No,No,29,PhonPe,Monthly
2321,28,Male,Shoes,Footwear,3025,Nanded,M,Olive,Spring,3.7,No,Free Shipping,No,No,9,Debit Card,Every 3 Months
2322,50,Male,Sandals,Footwear,1705,Dhanbad,M,Beige,Winter,3,No,Next Day Air,No,No,27,Debit Card,Fortnightly
2323,39,Male,Coat,Outerwear,4620,Gwalior,S,Lavender,Spring,4.5,No,Store Pickup,No,No,21,GooglePay,Fortnightly
2324,35,Male,Gloves,Accessories,5115,Kolhapur,L,White,Winter,4.7,No,Express,No,No,36,Credit Card,Monthly
2325,59,Male,Coat,Outerwear,1540,Chandigarh,L,Brown,Winter,3.5,No,Free Shipping,No,No,19,Debit Card,Annually
2326,44,Male,Boots,Footwear,3025,Chandrapur,M,Charcoal,Summer,4.4,No,2-Day Shipping,No,No,47,Cash,Weekly
2327,66,Male,Skirt,Clothing,3465,Surat,L,Maroon,Winter,2.6,No,Standard,No,No,38,Bank Transfer,Annually
2328,20,Male,Skirt,Clothing,5170,Nellore,M,Red,Winter,4.2,No,2-Day Shipping,No,No,22,GooglePay,Bi-Weekly
2329,45,Male,Pants,Clothing,1980,Bhubaneswar,M,Maroon,Fall,2.6,No,Express,No,No,29,GooglePay,Bi-Weekly
2330,49,Male,Hat,Accessories,5335,Nainital,S,Teal,Spring,4.8,No,Free Shipping,No,No,42,Bank Transfer,Annually
2331,60,Male,Backpack,Accessories,3465,Coimbatore,L,Orange,Summer,2.9,No,Store Pickup,No,No,47,PhonPe,Every 3 Months
2332,61,Male,Scarf,Accessories,4235,Visakhapatnam,S,Olive,Spring,4.3,No,2-Day Shipping,No,No,10,Credit Card,Bi-Weekly
2333,36,Male,Scarf,Accessories,2915,Nashik,XL,Olive,Fall,2.6,No,Store Pickup,No,No,10,GooglePay,Monthly
2334,33,Male,Shirt,Clothing,4235,Varanasi,M,Beige,Spring,3.8,No,Next Day Air,No,No,1,PhonPe,Every 3 Months
2335,49,Male,Boots,Footwear,4345,Varanasi,L,Green,Summer,4.2,No,Standard,No,No,7,Credit Card,Monthly
2336,31,Male,Coat,Outerwear,2035,Ujjain,M,Black,Summer,3.9,No,Store Pickup,No,No,10,GooglePay,Fortnightly
2337,19,Male,Belt,Accessories,5170,Vadodara,M,Green,Winter,3.1,No,Free Shipping,No,No,11,Credit Card,Weekly
2338,39,Male,Boots,Footwear,4180,Bhubaneswar,S,Violet,Fall,3.6,No,Store Pickup,No,No,5,Cash,Annually
2339,66,Male,Sneakers,Footwear,3740,Bareily,S,Silver,Fall,4,No,Express,No,No,21,PhonPe,Quarterly
2340,25,Male,Shirt,Clothing,3575,Visakhapatnam,L,Maroon,Spring,3.4,No,Next Day Air,No,No,24,Bank Transfer,Quarterly
2341,63,Male,Blouse,Clothing,1320,Chennai,M,Cyan,Summer,2.6,No,Standard,No,No,37,Credit Card,Fortnightly
2342,56,Male,Jacket,Outerwear,1705,Gwalior,L,Teal,Summer,4.5,No,Express,No,No,22,GooglePay,Every 3 Months
2343,20,Male,Skirt,Clothing,4895,Kochi,M,Olive,Fall,4.9,No,Standard,No,No,16,Debit Card,Fortnightly
2344,58,Male,Socks,Clothing,2695,Kolhapur,M,Red,Summer,4.4,No,2-Day Shipping,No,No,44,PhonPe,Monthly
2345,34,Male,Sandals,Footwear,5060,Bangalore,XL,Lavender,Fall,3.5,No,Express,No,No,14,GooglePay,Bi-Weekly
2346,28,Male,T-shirt,Clothing,1760,Chandrapur,S,Orange,Winter,3.3,No,Express,No,No,23,Bank Transfer,Every 3 Months
2347,22,Male,Jacket,Outerwear,3685,Nanded,L,Brown,Winter,3.1,No,Standard,No,No,46,Debit Card,Fortnightly
2348,37,Male,Belt,Accessories,3520,Vadodara,S,Gray,Fall,4.2,No,Express,No,No,46,Cash,Every 3 Months
2349,54,Male,Shoes,Footwear,4620,Mumbai,M,Orange,Spring,4.9,No,Next Day Air,No,No,16,PhonPe,Every 3 Months
2350,65,Male,Blouse,Clothing,1870,Chandrapur,M,Orange,Fall,3.9,No,Standard,No,No,40,Credit Card,Every 3 Months
2351,57,Male,Shoes,Footwear,1430,Raipur,M,Turquoise,Winter,4.2,No,Free Shipping,No,No,21,Cash,Annually
2352,38,Male,Sweater,Clothing,2750,Hyderabad,S,Cyan,Fall,4.9,No,Store Pickup,No,No,25,PhonPe,Bi-Weekly
2353,70,Male,Boots,Footwear,2530,Nainital,M,Yellow,Fall,2.8,No,Store Pickup,No,No,25,Bank Transfer,Quarterly
2354,56,Male,Handbag,Accessories,3905,Ahmedabad,M,White,Fall,4.1,No,Standard,No,No,25,Debit Card,Every 3 Months
2355,56,Male,Blouse,Clothing,4290,Gaya,M,Blue,Summer,4.8,No,Next Day Air,No,No,27,GooglePay,Monthly
2356,22,Male,Skirt,Clothing,1925,Kochi,S,Purple,Winter,4.1,No,Next Day Air,No,No,12,Cash,Monthly
2357,57,Male,Backpack,Accessories,3190,Ahmedabad,M,Gray,Summer,3,No,Free Shipping,No,No,27,Debit Card,Quarterly
2358,53,Male,Shirt,Clothing,3685,Michigan,L,Cyan,Fall,4.2,No,2-Day Shipping,No,No,40,Credit Card,Bi-Weekly
2359,53,Male,Sweater,Clothing,5115,Amritsar,L,Pink,Spring,3.8,No,Standard,No,No,38,Credit Card,Quarterly
2360,19,Male,Scarf,Accessories,4455,Kota,S,Gold,Spring,3.3,No,2-Day Shipping,No,No,44,Bank Transfer,Every 3 Months
2361,49,Male,Handbag,Accessories,4400,Chandrapur,L,Silver,Fall,4.7,No,2-Day Shipping,No,No,27,GooglePay,Every 3 Months
2362,44,Male,Scarf,Accessories,3520,Nellore,M,Gray,Spring,4.3,No,2-Day Shipping,No,No,30,Credit Card,Every 3 Months
2363,27,Male,Jeans,Clothing,2255,Shimla,M,Brown,Fall,2.7,No,Standard,No,No,24,Credit Card,Monthly
2364,60,Male,Socks,Clothing,4345,Kota,XL,Pink,Winter,4.2,No,Express,No,No,38,Cash,Bi-Weekly
2365,62,Male,Sunglasses,Accessories,3300,Indore,L,Maroon,Winter,4.2,No,Free Shipping,No,No,4,PhonPe,Quarterly
2366,52,Male,Sneakers,Footwear,5005,Nagpur,S,Peach,Winter,2.5,No,Next Day Air,No,No,32,GooglePay,Monthly
2367,30,Male,Shoes,Footwear,3630,Nanded,L,Brown,Winter,3.6,No,Express,No,No,32,Credit Card,Fortnightly
2368,66,Male,Socks,Clothing,4675,Bhubaneswar,L,Green,Winter,3.4,No,Standard,No,No,28,Bank Transfer,Bi-Weekly
2369,29,Male,Sunglasses,Accessories,2090,Mangaluru,M,Lavender,Summer,3.3,No,Standard,No,No,6,Debit Card,Every 3 Months
2370,24,Male,Sweater,Clothing,1265,Pune,M,Cyan,Winter,4.6,No,Standard,No,No,24,PhonPe,Monthly
2371,51,Male,Shoes,Footwear,3905,Rameswaram,M,Black,Spring,3.9,No,Store Pickup,No,No,38,GooglePay,Weekly
2372,67,Male,Socks,Clothing,1375,Vijaywada,M,Charcoal,Winter,3.7,No,Next Day Air,No,No,28,Debit Card,Annually
2373,50,Male,Boots,Footwear,2145,Nellore,XL,Silver,Spring,3.1,No,Express,No,No,9,PhonPe,Fortnightly
2374,37,Male,Hoodie,Clothing,1100,Michigan,M,Gray,Spring,4.9,No,Express,No,No,21,Debit Card,Every 3 Months
